"codigo","nome","sexo","pais_origem","data_nascimento","raca_id","numerorgpai","numerorgmae"
"FSC76986","Vaca76986","F","BR","2020-10-14","Raça 01","",""
"FSC76991","Vaca76991","F","BR","2020-10-16","Raça 01","","FSC30764"
"FSC76994","Vaca76994","F","BR","2020-10-18","Raça 01","","FSC32183"
"FSC76997","Vaca76997","F","BR","2021-03-01","Raça 01","FSC04221","FSC13364"
"FSC77003","Vaca77003","F","BR","2020-01-11","Raça 01","",""
"FSC77009","Vaca77009","F","BR","2020-11-12","Raça 01","",""
"FSC77011","Vaca77011","F","BR","2020-10-15","Raça 01","","FSC30331"
"FSC77018","Vaca77018","F","BR","2020-04-11","Raça 01","","FSC14713"
"FSC77020","Vaca77020","F","BR","2020-09-10","Raça 01","",""
"FSC77021","Vaca77021","F","BR","2020-10-10","Raça 01","","FSC30335"
"FSC77022","Vaca77022","F","BR","2020-10-13","Raça 01","","FSC30339"
"FSC77023","Vaca77023","F","BR","2020-10-26","Raça 01","","FSC14145"
"FSC77031","Vaca77031","F","BR","2020-10-17","Raça 01","",""
"FSC77032","Vaca77032","F","BR","2020-11-20","Raça 01","","FSC30027"
"FSC77033","Vaca77033","F","BR","2020-02-12","Raça 01","",""
"FSC77034","Vaca77034","F","BR","2020-05-12","Raça 01","",""
"FSC77035","Vaca77035","F","BR","2020-10-12","Raça 01","","FSC34917"
"FSC77037","Vaca77037","F","BR","2020-12-14","Raça 01","","FSC71140"
"FSC77043","Vaca77043","F","BR","2020-10-20","Raça 01","","FSC31222"
"FSC77044","Vaca77044","F","BR","2020-11-19","Raça 01","",""
"FSC77050","Vaca77050","F","BR","2020-10-20","Raça 01","","FSC30042"
"FSC77051","Vaca77051","F","BR","2020-11-26","Raça 01","","FSC32427"
"FSC77052","Vaca77052","F","BR","2020-10-28","Raça 01","","FSC31178"
"FSC77057","Vaca77057","F","BR","2020-08-11","Raça 01","","FSC31179"
"FSC77059","Vaca77059","F","BR","2020-11-18","Raça 01","",""
"FSC77060","Vaca77060","F","BR","2020-10-29","Raça 01","","FSC31223"
"FSC77064","Vaca77064","F","BR","2020-10-19","Raça 01","",""
"FSC77065","Vaca77065","F","BR","2020-11-18","Raça 01","","FSC33313"
"FSC77066","Vaca77066","F","BR","2020-08-11","Raça 01","","FSC33294"
"FSC77068","Vaca77068","F","BR","2020-10-22","Raça 01","","FSC33321"
"FSC77069","Vaca77069","F","BR","2020-11-25","Raça 01","","FSC33295"
"FSC77070","Vaca77070","F","BR","2020-11-13","Raça 01","","FSC14572"
"FSC77071","Vaca77071","F","BR","2020-06-12","Raça 01","",""
"FSC77072","Vaca77072","F","BR","2020-10-12","Raça 01","",""
"FSC77073","Vaca77073","F","BR","2020-12-12","Raça 01","","FSC16031"
"FSC77074","Vaca77074","F","BR","2020-12-16","Raça 01","","FSC29045"
"FSC77077","Vaca77077","F","BR","2020-12-28","Raça 01","FSC04388","FSC14355"
"FSC77078","Vaca77078","F","BR","2020-12-28","Raça 01","","FSC29033"
"FSC77079","Vaca77079","F","BR","2020-12-31","Raça 01","","FSC25995"
"FSC77085","Vaca77085","F","BR","2020-11-06","Raça 01","FSC00370",""
"FSC77086","Vaca77086","F","BR","2020-11-30","Raça 01","","FSC28572"
"FSC77100","Vaca77100","F","BR","2020-12-28","Raça 01","",""
"FSC77106","Vaca77106","F","BR","2020-07-07","Raça 01","","FSC76655"
"FSC77107","Vaca77107","F","BR","2020-10-28","Raça 01","",""
"FSC77113","Vaca77113","F","BR","2020-03-12","Raça 01","",""
"FSC77114","Vaca77114","F","BR","2020-08-12","Raça 01","FSC00982","FSC34602"
"FSC77118","Vaca77118","F","BR","2020-12-17","Raça 01","","FSC25082"
"FSC77119","Vaca77119","F","BR","2020-12-18","Raça 01","",""
"FSC77123","Vaca77123","F","BR","2020-11-16","Raça 01","","FSC31377"
"FSC77124","Vaca77124","F","BR","2020-11-18","Raça 01","","FSC40463"
"FSC77125","Vaca77125","F","BR","2020-11-18","Raça 01","",""
"FSC77129","Vaca77129","F","BR","2020-01-12","Raça 01","","FSC40460"
"FSC77130","Vaca77130","F","BR","2020-12-16","Raça 01","","FSC31446"
"FSC77132","Vaca77132","F","BR","2021-01-01","Raça 01","","FSC31450"
"FSC77134","Vaca77134","F","BR","2021-04-01","Raça 01","","FSC36573"
"FSC77135","Vaca77135","F","BR","2021-06-01","Raça 01","","FSC36423"
"FSC77149","Vaca77149","F","BR","2020-10-21","Raça 01","FSC02297","FSC20662"
"FSC77153","Vaca77153","F","BR","2020-10-24","Raça 01","FSC02297","FSC20662"
"FSC77156","Vaca77156","F","BR","2020-08-12","Raça 01","",""
"FSC77161","Vaca77161","F","BR","2020-12-21","Raça 01","",""
"FSC77165","Vaca77165","F","BR","2020-07-12","Raça 01","",""
"FSC77168","Vaca77168","F","BR","2020-11-18","Raça 01","",""
"FSC77176","Vaca77176","F","BR","2019-07-08","Raça 01","",""
"FSC77178","Vaca77178","F","BR","2020-12-11","Raça 01","","FSC30517"
"FSC77185","Vaca77185","F","BR","2020-10-22","Raça 01","",""
"FSC77186","Vaca77186","F","BR","2020-10-28","Raça 01","","FSC29437"
"FSC77193","Vaca77193","F","BR","2020-11-18","Raça 01","",""
"FSC77194","Vaca77194","F","BR","2020-11-19","Raça 01","","FSC30391"
"FSC77195","Vaca77195","F","BR","2020-11-19","Raça 01","","FSC31249"
"FSC77198","Vaca77198","F","BR","2020-11-23","Raça 01","","FSC31260"
"FSC77199","Vaca77199","F","BR","2020-11-24","Raça 01","","FSC29436"
"FSC77200","Vaca77200","F","BR","2020-07-12","Raça 01","",""
"FSC77202","Vaca77202","F","BR","2020-12-21","Raça 01","","FSC19390"
"FSC77208","Vaca77208","F","BR","2020-12-28","Raça 01","","FSC31251"
"FSC77209","Vaca77209","F","BR","2020-03-11","Raça 01","",""
"FSC77215","Vaca77215","F","BR","2020-12-18","Raça 01","FSC04080","FSC61687"
"FSC77216","Vaca77216","F","BR","2020-12-18","Raça 01","","FSC71148"
"FSC77221","Vaca77221","F","BR","2020-10-20","Raça 01","",""
"FSC77226","Vaca77226","F","BR","2020-10-22","Raça 01","","FSC30759"
"FSC77230","Vaca77230","F","BR","2020-10-26","Raça 01","","FSC30909"
"FSC77234","Vaca77234","F","BR","2020-10-28","Raça 01","","FSC30895"
"FSC77236","Vaca77236","F","BR","2020-10-28","Raça 01","",""
"FSC77237","Vaca77237","F","BR","2020-10-29","Raça 01","","FSC32334"
"FSC77240","Vaca77240","F","BR","2020-10-31","Raça 01","","FSC30737"
"FSC77242","Vaca77242","F","BR","2020-11-17","Raça 01","",""
"FSC77244","Vaca77244","F","BR","2020-07-12","Raça 01","",""
"FSC77247","Vaca77247","F","BR","2020-11-21","Raça 01","","FSC39121"
"FSC77249","Vaca77249","F","BR","2020-10-31","Raça 01","","FSC29214"
"FSC77251","Vaca77251","F","BR","2020-09-28","Raça 01","","FSC48733"
"FSC77252","Vaca77252","F","BR","2020-05-11","Raça 01","",""
"FSC77254","Vaca77254","F","BR","2020-12-11","Raça 01","","FSC33392"
"FSC77256","Vaca77256","F","BR","2020-11-20","Raça 01","",""
"FSC77257","Vaca77257","F","BR","2020-11-20","Raça 01","","FSC40713"
"FSC77258","Vaca77258","F","BR","2020-11-24","Raça 01","","FSC32688"
"FSC77259","Vaca77259","F","BR","2020-11-25","Raça 01","FSC04338",""
"FSC77260","Vaca77260","F","BR","2020-02-12","Raça 01","FSC04338",""
"FSC77262","Vaca77262","F","BR","2020-11-20","Raça 01","FSC04338",""
"FSC77267","Vaca77267","F","BR","2020-08-08","Raça 01","","FSC31409"
"FSC77268","Vaca77268","F","BR","2020-10-08","Raça 01","",""
"FSC77272","Vaca77272","F","BR","2020-12-08","Raça 01","",""
"FSC77274","Vaca77274","F","BR","2020-12-08","Raça 01","","FSC28742"
"FSC77275","Vaca77275","F","BR","2020-08-13","Raça 01","","FSC17530"
"FSC77278","Vaca77278","F","BR","2020-08-13","Raça 01","","FSC28651"
"FSC77279","Vaca77279","F","BR","2020-08-13","Raça 01","FSC04389",""
"FSC77284","Vaca77284","F","BR","2020-08-18","Raça 01","",""
"FSC77290","Vaca77290","F","BR","2020-08-21","Raça 01","",""
"FSC77293","Vaca77293","F","BR","2020-08-21","Raça 01","",""
"FSC77296","Vaca77296","F","BR","2020-08-23","Raça 01","","FSC28056"
"FSC77298","Vaca77298","F","BR","2020-08-24","Raça 01","","FSC25401"
"FSC77299","Vaca77299","F","BR","2020-08-24","Raça 01","","FSC28731"
"FSC77303","Vaca77303","F","BR","2020-08-24","Raça 01","","FSC31404"
"FSC77304","Vaca77304","F","BR","2020-08-25","Raça 01","",""
"FSC77305","Vaca77305","F","BR","2020-08-25","Raça 01","",""
"FSC77307","Vaca77307","F","BR","2020-03-12","Raça 01","",""
"FSC77309","Vaca77309","F","BR","2020-01-12","Raça 01","",""
"FSC77312","Vaca77312","F","BR","2020-11-21","Raça 01","FSC04416",""
"FSC77313","Vaca77313","F","BR","2020-11-30","Raça 01","FSC04415","FSC59761"
"FSC77315","Vaca77315","F","BR","2020-11-12","Raça 01","FSC04416","FSC59788"
"FSC77319","Vaca77319","F","BR","2020-12-23","Raça 01","",""
"FSC77320","Vaca77320","F","BR","2020-12-24","Raça 01","",""
"FSC77327","Vaca77327","F","BR","2020-03-10","Raça 01","",""
"FSC77332","Vaca77332","F","BR","2020-06-20","Raça 01","",""
"FSC77334","Vaca77334","F","BR","2020-06-25","Raça 01","",""
"FSC77335","Vaca77335","F","BR","2020-10-07","Raça 01","",""
"FSC77336","Vaca77336","F","BR","2020-07-26","Raça 01","",""
"FSC77337","Vaca77337","F","BR","2020-07-27","Raça 01","",""
"FSC77339","Vaca77339","F","BR","2020-07-28","Raça 01","",""
"FSC77340","Vaca77340","F","BR","2020-11-26","Raça 01","",""
"FSC77341","Vaca77341","F","BR","2020-11-29","Raça 01","",""
"FSC77347","Vaca77347","F","BR","2021-03-01","Raça 01","FSC02681",""
"FSC77348","Vaca77348","F","BR","2021-03-01","Raça 01","FSC05037",""
"FSC77352","Vaca77352","F","BR","2020-12-25","Raça 01","FSC04741",""
"FSC77358","Vaca77358","F","BR","2020-09-11","Raça 01","","FSC18914"
"FSC77360","Vaca77360","F","BR","2020-11-20","Raça 01","","FSC30463"
"FSC77362","Vaca77362","F","BR","2019-08-17","Raça 01","",""
"FSC77364","Vaca77364","F","BR","2019-11-07","Raça 01","",""
"FSC77366","Vaca77366","F","BR","2019-12-14","Raça 01","",""
"FSC77367","Vaca77367","F","BR","2019-01-07","Raça 01","",""
"FSC77368","Vaca77368","F","BR","2019-07-16","Raça 01","",""
"FSC77370","Vaca77370","F","BR","2020-12-24","Raça 01","FSC01153",""
"FSC77373","Vaca77373","F","BR","2021-04-01","Raça 01","FSC01153",""
"FSC77375","Vaca77375","F","BR","2020-03-12","Raça 01","",""
"FSC77377","Vaca77377","F","BR","2020-11-19","Raça 01","",""
"FSC77382","Vaca77382","F","BR","2020-09-13","Raça 01","",""
"FSC77385","Vaca77385","F","BR","2020-02-09","Raça 01","",""
"FSC77386","Vaca77386","F","BR","2020-10-19","Raça 01","",""
"FSC77388","Vaca77388","F","BR","2020-10-22","Raça 01","",""
"FSC77390","Vaca77390","F","BR","2020-09-26","Raça 01","",""
"FSC77396","Vaca77396","F","BR","2020-11-10","Raça 01","","FSC24839"
"FSC77397","Vaca77397","F","BR","2020-09-27","Raça 01","",""
"FSC77400","Vaca77400","F","BR","2020-09-23","Raça 01","",""
"FSC77401","Vaca77401","F","BR","2020-09-20","Raça 01","","FSC32157"
"FSC77402","Vaca77402","F","BR","2020-09-19","Raça 01","",""
"FSC77404","Vaca77404","F","BR","2020-05-10","Raça 01","","FSC24475"
"FSC77405","Vaca77405","F","BR","2020-09-30","Raça 01","","FSC26706"
"FSC77407","Vaca77407","F","BR","2020-09-25","Raça 01","","FSC24840"
"FSC77408","Vaca77408","F","BR","2020-09-20","Raça 01","","FSC26704"
"FSC77414","Vaca77414","F","BR","2020-02-10","Raça 01","","FSC32010"
"FSC77419","Vaca77419","F","BR","2020-05-10","Raça 01","","FSC28123"
"FSC77424","Vaca77424","F","BR","2020-09-21","Raça 01","","FSC32002"
"FSC77425","Vaca77425","F","BR","2020-09-25","Raça 01","","FSC31111"
"FSC77426","Vaca77426","F","BR","2020-05-10","Raça 01","","FSC32252"
"FSC77427","Vaca77427","F","BR","2020-09-27","Raça 01","","FSC31111"
"FSC77428","Vaca77428","F","BR","2020-09-18","Raça 01","","FSC24640"
"FSC77432","Vaca77432","F","BR","2020-11-28","Raça 01","","FSC29849"
"FSC77437","Vaca77437","F","BR","2019-09-20","Raça 01","",""
"FSC77438","Vaca77438","F","BR","2019-09-22","Raça 01","",""
"FSC77439","Vaca77439","F","BR","2020-10-24","Raça 01","",""
"FSC77440","Vaca77440","F","BR","2020-08-24","Raça 01","",""
"FSC77442","Vaca77442","F","BR","2020-08-14","Raça 01","","FSC31433"
"FSC77443","Vaca77443","F","BR","2018-07-06","Raça 01","",""
"FSC77445","Vaca77445","F","BR","2020-11-19","Raça 01","",""
"FSC77447","Vaca77447","F","BR","2020-01-11","Raça 01","",""
"FSC77451","Vaca77451","F","BR","2020-10-30","Raça 01","",""
"FSC77454","Vaca77454","F","BR","2020-09-27","Raça 01","",""
"FSC77456","Vaca77456","F","BR","2020-09-16","Raça 01","",""
"FSC77457","Vaca77457","F","BR","2020-09-26","Raça 01","",""
"FSC77458","Vaca77458","F","BR","2020-02-10","Raça 01","","FSC16476"
"FSC77461","Vaca77461","F","BR","2020-04-09","Raça 01","",""
"FSC77464","Vaca77464","F","BR","2020-09-15","Raça 01","","FSC29658"
"FSC77467","Vaca77467","F","BR","2020-10-29","Raça 01","","FSC29660"
"FSC77469","Vaca77469","F","BR","2020-09-18","Raça 01","",""
"FSC77474","Vaca77474","F","BR","2020-10-28","Raça 01","","FSC31091"
"FSC77475","Vaca77475","F","BR","2020-10-30","Raça 01","",""
"FSC77478","Vaca77478","F","BR","2020-10-31","Raça 01","",""
"FSC77481","Vaca77481","F","BR","2020-10-21","Raça 01","","FSC16478"
"FSC77485","Vaca77485","F","BR","2020-04-09","Raça 01","FSC04080",""
"FSC77487","Vaca77487","F","BR","2020-07-10","Raça 01","","FSC29654"
"FSC77494","Vaca77494","F","BR","2020-10-13","Raça 01","","FSC15374"
"FSC77495","Vaca77495","F","BR","2020-10-31","Raça 01","",""
"FSC77500","Vaca77500","F","BR","2020-12-15","Raça 01","","FSC16937"
"FSC77503","Vaca77503","F","BR","2020-12-23","Raça 01","","FSC28333"
"FSC77509","Vaca77509","F","BR","2021-12-01","Raça 01","",""
"FSC77510","Vaca77510","F","BR","2021-05-01","Raça 01","",""
"FSC77514","Vaca77514","F","BR","2018-07-16","Raça 01","",""
"FSC77515","Vaca77515","F","BR","2018-08-15","Raça 01","",""
"FSC77516","Vaca77516","F","BR","2018-08-25","Raça 01","",""
"FSC77517","Vaca77517","F","BR","2018-05-09","Raça 01","",""
"FSC77522","Vaca77522","F","BR","2019-02-26","Raça 01","",""
"FSC77525","Vaca77525","F","BR","2019-01-03","Raça 01","",""
"FSC77526","Vaca77526","F","BR","2019-01-03","Raça 01","",""
"FSC77527","Vaca77527","F","BR","2019-03-17","Raça 01","",""
"FSC77528","Vaca77528","F","BR","2019-03-28","Raça 01","",""
"FSC77530","Vaca77530","F","BR","2020-08-09","Raça 01","",""
"FSC77574","Vaca77574","F","BR","2020-11-21","Raça 01","",""
"FSC77609","Vaca77609","F","BR","2020-12-13","Raça 01","","FSC59717"
"FSC77613","Vaca77613","F","BR","2020-07-27","Raça 01","","FSC26795"
"FSC77614","Vaca77614","F","BR","2020-08-28","Raça 01","","FSC20600"
"FSC77615","Vaca77615","F","BR","2021-11-01","Raça 01","",""
"FSC77617","Vaca77617","F","BR","2020-12-15","Raça 01","",""
"FSC77618","Vaca77618","F","BR","2020-09-18","Raça 01","",""
"FSC77619","Vaca77619","F","BR","2020-09-22","Raça 01","","FSC38861"
"FSC77621","Vaca77621","F","BR","2020-10-28","Raça 01","",""
"FSC77638","Vaca77638","F","BR","2020-11-20","Raça 01","",""
"FSC77639","Vaca77639","F","BR","2020-07-12","Raça 01","","FSC30326"
"FSC77640","Vaca77640","F","BR","2020-10-12","Raça 01","",""
"FSC77641","Vaca77641","F","BR","2020-12-15","Raça 01","","FSC30962"
"FSC77642","Vaca77642","F","BR","2020-12-17","Raça 01","",""
"FSC77644","Vaca77644","F","BR","2020-12-18","Raça 01","",""
"FSC77645","Vaca77645","F","BR","2020-12-21","Raça 01","","FSC34431"
"FSC77647","Vaca77647","F","BR","2020-12-23","Raça 01","",""
"FSC77648","Vaca77648","F","BR","2020-12-25","Raça 01","",""
"FSC77649","Vaca77649","F","BR","2020-12-27","Raça 01","",""
"FSC77659","Vaca77659","F","BR","2021-09-01","Raça 01","","FSC30978"
"FSC77661","Vaca77661","F","BR","2021-01-13","Raça 01","","FSC13172"
"FSC77664","Vaca77664","F","BR","2020-04-11","Raça 01","","FSC29871"
"FSC77665","Vaca77665","F","BR","2020-11-11","Raça 01","","FSC15538"
"FSC77666","Vaca77666","F","BR","2020-12-11","Raça 01","",""
"FSC77667","Vaca77667","F","BR","2020-11-17","Raça 01","",""
"FSC77671","Vaca77671","F","BR","2020-07-12","Raça 01","","FSC17300"
"FSC77672","Vaca77672","F","BR","2020-09-12","Raça 01","",""
"FSC77676","Vaca77676","F","BR","2020-11-11","Raça 01","",""
"FSC77680","Vaca77680","F","BR","2020-05-12","Raça 01","",""
"FSC77686","Vaca77686","F","BR","2020-11-17","Raça 01","","FSC38383"
"FSC77687","Vaca77687","F","BR","2020-12-25","Raça 01","","FSC287033"
"FSC77691","Vaca77691","F","BR","2021-01-16","Raça 01","","FSC32304"
"FSC77692","Vaca77692","F","BR","2020-07-12","Raça 01","","FSC17300"
"FSC77696","Vaca77696","F","BR","2020-08-27","Raça 01","",""
"FSC77703","Vaca77703","F","BR","2020-08-29","Raça 01","","FSC28724"
"FSC77704","Vaca77704","F","BR","2020-08-29","Raça 01","",""
"FSC77705","Vaca77705","F","BR","2020-08-29","Raça 01","","FSC31428"
"FSC77707","Vaca77707","F","BR","2020-02-09","Raça 01","","FSC28077"
"FSC77708","Vaca77708","F","BR","2020-02-09","Raça 01","","FSC28727"
"FSC77709","Vaca77709","F","BR","2020-02-09","Raça 01","","FSC28643"
"FSC77714","Vaca77714","F","BR","2020-05-09","Raça 01","",""
"FSC77721","Vaca77721","F","BR","2020-11-09","Raça 01","",""
"FSC77722","Vaca77722","F","BR","2020-12-09","Raça 01","",""
"FSC77724","Vaca77724","F","BR","2020-09-13","Raça 01","",""
"FSC77727","Vaca77727","F","BR","2020-09-18","Raça 01","","FSC33615"
"FSC77729","Vaca77729","F","BR","2020-09-20","Raça 01","",""
"FSC77732","Vaca77732","F","BR","2020-02-11","Raça 01","",""
"FSC77735","Vaca77735","F","BR","2020-03-11","Raça 01","",""
"FSC77738","Vaca77738","F","BR","2020-05-11","Raça 01","",""
"FSC77739","Vaca77739","F","BR","2020-05-11","Raça 01","",""
"FSC77741","Vaca77741","F","BR","2020-07-11","Raça 01","",""
"FSC77746","Vaca77746","F","BR","2020-09-11","Raça 01","",""
"FSC77750","Vaca77750","F","BR","2020-10-11","Raça 01","",""
"FSC77758","Vaca77758","F","BR","2020-07-27","Raça 01","","FSC26366"
"FSC77760","Vaca77760","F","BR","2020-03-08","Raça 01","",""
"FSC77762","Vaca77762","F","BR","2020-10-08","Raça 01","",""
"FSC77763","Vaca77763","F","BR","2020-11-25","Raça 01","",""
"FSC77776","Vaca77776","F","BR","2020-12-29","Raça 01","",""
"FSC77780","Vaca77780","F","BR","2020-06-12","Raça 01","",""
"FSC77782","Vaca77782","F","BR","2020-10-12","Raça 01","",""
"FSC77783","Vaca77783","F","BR","2020-12-12","Raça 01","","FSC35089"
"FSC77795","Vaca77795","F","BR","2020-12-16","Raça 01","","FSC32047"
"FSC77797","Vaca77797","F","BR","2020-12-21","Raça 01","","FSC32043"
"FSC77800","Vaca77800","F","BR","2020-10-12","Raça 01","","FSC55024"
"FSC77801","Vaca77801","F","BR","2020-09-12","Raça 01","",""
"FSC77803","Vaca77803","F","BR","2020-08-28","Raça 01","",""
"FSC77804","Vaca77804","F","BR","2020-01-09","Raça 01","","FSC27865"
"FSC77811","Vaca77811","F","BR","2020-12-28","Raça 01","",""
"FSC77812","Vaca77812","F","BR","2020-12-28","Raça 01","",""
"FSC77813","Vaca77813","F","BR","2020-12-31","Raça 01","","FSC24871"
"FSC77814","Vaca77814","F","BR","2020-08-14","Raça 01","","FSC26299"
"FSC77815","Vaca77815","F","BR","2020-08-20","Raça 01","","FSC29009"
"FSC77818","Vaca77818","F","BR","2020-11-16","Raça 01","",""
"FSC77821","Vaca77821","F","BR","2020-12-16","Raça 01","",""
"FSC77830","Vaca77830","F","BR","2020-12-18","Raça 01","","FSC31290"
"FSC77834","Vaca77834","F","BR","2020-12-24","Raça 01","","FSC36887"
"FSC77838","Vaca77838","F","BR","2020-12-27","Raça 01","",""
"FSC77843","Vaca77843","F","BR","2020-08-28","Raça 01","FSC04080",""
"FSC77847","Vaca77847","F","BR","2020-12-15","Raça 01","","FSC31852"
"FSC77848","Vaca77848","F","BR","2020-12-16","Raça 01","",""
"FSC77850","Vaca77850","F","BR","2020-12-31","Raça 01","","FSC34986"
"FSC77854","Vaca77854","F","BR","2020-08-11","Raça 01","",""
"FSC77855","Vaca77855","F","BR","2020-08-11","Raça 01","",""
"FSC77857","Vaca77857","F","BR","2020-11-13","Raça 01","","FSC13602"
"FSC77858","Vaca77858","F","BR","2020-11-15","Raça 01","",""
"FSC77866","Vaca77866","F","BR","2020-05-11","Raça 01","",""
"FSC77867","Vaca77867","F","BR","2020-11-11","Raça 01","","FSC23002"
"FSC77869","Vaca77869","F","BR","2020-08-28","Raça 01","","FSC21527"
"FSC77870","Vaca77870","F","BR","2020-08-29","Raça 01","","FSC29018"
"FSC77872","Vaca77872","F","BR","2020-06-09","Raça 01","","FSC29016"
"FSC77874","Vaca77874","F","BR","2020-09-14","Raça 01","",""
"FSC77876","Vaca77876","F","BR","2020-09-23","Raça 01","",""
"FSC77885","Vaca77885","F","BR","2020-11-23","Raça 01","","FSC16441"
"FSC77890","Vaca77890","F","BR","2020-11-29","Raça 01","FSC04080","FSC37569"
"FSC77898","Vaca77898","F","BR","2020-09-12","Raça 01","FSC04080","FSC16435"
"FSC77899","Vaca77899","F","BR","2020-09-12","Raça 01","FSC04080","FSC35163"
"FSC77901","Vaca77901","F","BR","2020-10-12","Raça 01","","FSC15874"
"FSC77922","Vaca77922","F","BR","2020-12-19","Raça 01","","FSC36926"
"FSC77923","Vaca77923","F","BR","2020-11-28","Raça 01","",""
"FSC77924","Vaca77924","F","BR","2020-11-29","Raça 01","FSC04080",""
"FSC77925","Vaca77925","F","BR","2019-08-15","Raça 01","",""
"FSC77926","Vaca77926","F","BR","2020-08-30","Raça 01","",""
"FSC77927","Vaca77927","F","BR","2020-01-11","Raça 01","",""
"FSC77935","Vaca77935","F","BR","2020-11-29","Raça 01","",""
"FSC78004","Vaca78004","F","BR","2021-01-13","Raça 01","",""
